nodeId	pmid	pmcid	np	head	base	type	term	coid	section	arg_type
de1e2edcf6ab35c6772fa15f16f0bc88	31544815	PMC6640710	more pronounced reduction in core fucosylation (3.4% at 200 microM, 5.8% at 400 microM and 6.6% at 800 microM)	reduction	more pronounced reduction	glycosylation	core fucosylation	COID663555	RESULTS	arg1
4279835520be4255f21cab42c27d7da7	31544815	PMC6640710	the effect of the acetylation	effect	the effect	PTM	acetylation	COID878689	RESULTS	arg0
51540d34efef7e081a82ac052fe087d2	31544815	PMC6640710	increasing concentrations of the inhibitors	concentrations	increasing concentrations	secondary raw materials	inhibitors	COID760391	RESULTS	arg1
53f8981489fdbce024109ba0d2e26163	31544815	PMC6640710	core fucosylation	fucosylation	core fucosylation	glycosylation	core fucosylation	COID663555	RESULTS	arg0
46f3463a77c1d6ef569473dc2b847fb1	32170810	PMC7880547	The time course plot	plot	The time course plot	process parameters or process control	time	COID742277	RESULTS	arg0
862e591d0c8e2507327e256897fa0b41	32170810	PMC7880547	significant increases of fructose	increases	significant increases	carbon source (subset of secondary raw materials)	fructose	COID532749	RESULTS	arg1
ad52218e587370f62a9525c4591fd288	32170810	PMC7880547	CHO cells	cells	CHO cells	chinese hamster ovary (CHO)	CHO cells	COID806780	RESULTS	arg0
af8ff443fb7a105071815967970e0b1d	32170810	PMC7880547	increased apoptosis	apoptosis	increased apoptosis	cellular metabolic state	apoptosis	COID850789	RESULTS	arg1
4b67f3184446df3c78f573219d97c813	33476097	PMC8365702	an Instant PC glycan assay (Figure 1)	assay	an Instant PC glycan assay	sugar (subset of carbon source)	glycan	COID626759	RESULTS	arg0
5f5465cec84ec112e4f35a314740191c	33476097	PMC8365702	Significant removal of GlcNAc in G0F and G1F and increase of G0F-GlcNAc and Core F	removal	Significant removal	sugar (subset of carbon source)	GlcNAc	COID510815	RESULTS	arg1
e523ccb9921c82cb8a03689fe0d3631e	33656168	PMC8451748	the marginally higher VCD which was caused by the more concentrated on-demand medium	VCD	the marginally higher VCD	cell culture parameters	VCD	COID384695	RESULTS	arg0
6abde079be889c3982723507c460374d	33656168	PMC8451748	This slightly higher by-product formation for the on-demand cultures	formation	This slightly higher by-product formation	flux rate	product formation	COID187355	RESULTS	arg1
ce59e2de25a7b97057131a4140953b61	33656168	PMC8451748	the more concentrated on-demand medium	medium	the more concentrated on-demand medium	media characteristics	medium	COID921897	RESULTS	arg0
fa833f2176522026ad4781e3a77fc46b	33656168	PMC8451748	the marginally higher VCD which was caused by the more concentrated on-demand medium	VCD	the marginally higher VCD	cell culture parameters	VCD	COID384695	RESULTS	arg1
b012e64d863314135cef00192cb0a0b4	33656168	PMC8451748	bolus addition	addition	bolus addition	process parameters or process control	bolus	COID693522	RESULTS	arg0
7c1bb7ebe93bca13f4ea4f99b6aba777	33656168	PMC8451748	a similar rate which required bolus addition from Day 4 onwards for both cell lines	rate	a similar rate	cell line	cell lines	COID702829	RESULTS	arg1
94d1d35ad1b9b20c89156ebd0195ab90	33656168	PMC8451748	a comparable rate that required bolus addition from Day 5 onwards for all cell cultures	rate	a comparable rate	cell culture parameters	cell cultures	COID293414	RESULTS	arg1
b19549e4f13b5c6a79b36ea33fa62caa	33682619	PMC7946005	Fc glycan terminal galactosylation	galactosylation	Fc glycan terminal galactosylation	glycosylation	galactosylation	COID475750	ABSTRACT	arg0
1e5c7c8cc111741c0bee152730f268cd	33682619	PMC7946005	the three-dimensional conformation of the Fc, which facilitates the IgG1 hexamerization, thus enhancing C1q avidity and subsequent complement activation	conformation	the three-dimensional conformation	antibody	IgG1	COID713543	ABSTRACT	arg1
19284979df80cefbf6d649e8f9d8d21f	33682619	PMC7946005	Fc glycan terminal galactosylation	galactosylation	Fc glycan terminal galactosylation	sugar (subset of carbon source)	glycan	COID626759	ABSTRACT	arg0
c9da9a25a27c2dde1f8f9bf437e21442	33682619	PMC7946005	the presence of a terminal galactose	presence	the presence	sugar (subset of carbon source)	galactose	COID770311	RESULTS	arg0
4b5d345f43c17be3d90ff99689aa3dff	33682619	PMC7946005	the IgG hexamer formation for complement activation	formation	the IgG hexamer formation	antibody	IgG	COID713543	RESULTS	arg1
e3a31154c70af6ef27424aa374b3ac0c	33682619	PMC7946005	Fc galactosylation	galactosylation	Fc galactosylation	product quality profile	Fc galactosylation	COID097777	TITLE	arg0
4a4836f52f52785fd351bbba89ccce35	33682619	PMC7946005	immunoglobulin G hexamerization for complement activation	hexamerization	immunoglobulin G hexamerization	antibody	immunoglobulin G	COID713543	TITLE	arg1
4a468ff7ea472012b7e4f3926036b3bd	33742789	PMC8459231	increased cell growth	growth	increased cell growth	cell culture parameters	cell growth	COID093598	ABSTRACT	arg1
d927be75dea2a1bea79b7f5659de7a97	33742789	PMC8459231	elevated levels of manganese in CCM	levels	elevated levels	trace metals or minerals (subset of secondary raw materials)	manganese	COID333220	RESULTS	arg0
b308605094cf5fc0ac6bb7ea5b1a4e52	33742789	PMC8459231	an increased cell performance for both, cell line 2 and cell line 3	performance	an increased cell performance	cell line	cell line	COID702829	RESULTS	arg1
b33f29ebdc559273862e726e311bb5d1	33742789	PMC8459231	the impact of manganese to significantly increase terminal galactosylation level and thus the necessity to keep manganese levels constant for the production of recombinant proteins	impact	the impact	trace metals or minerals (subset of secondary raw materials)	manganese	COID333220	RESULTS	arg0
c4e45ef8b9d380ec005140b57e659c9c	33742789	PMC8459231	terminal galactosylation level	level	terminal galactosylation level	glycosylation	galactosylation	COID475750	RESULTS	arg1
7c7a222d2d7e5dd703f23d9325ead946	33742789	PMC8459231	the positive effect that manganese can have on cell performance, but also shows the impact of manganese to significantly increase terminal galactosylation level and thus the necessity to keep manganese levels constant for the production of recombinant proteins	effect	the positive effect	glycosylation	galactosylation	COID475750	RESULTS	arg1
8829deaa7e51a329cf3b1fc7d055cd17	33742789	PMC8459231	Aggregation profile upon FC usage	profile	Aggregation profile	process condition	Aggregation	COID720685	RESULTS	arg0
a53b583b17038b21cb4c490452bbf07a	33742789	PMC8459231	the same small dose-dependent increase in HMWs for increasing iron amounts like FAC (data not shown)	increase	the same small dose-dependent increase	trace metals or minerals (subset of secondary raw materials)	iron	COID094956	RESULTS	arg1
19e2c4c4710fd53d6ce6acb284cf671b	33742789	PMC8459231	terminal galactosylation levels	levels	terminal galactosylation levels	glycosylation	galactosylation	COID475750	RESULTS	arg1
c83c1ba1dd9a1b4279e7338eecfd407b	33742789	PMC8459231	usage of FCPurch and FCSynt supplemented with manganese	usage	usage	trace metals or minerals (subset of secondary raw materials)	manganese	COID333220	RESULTS	arg0
a5f47c527debc8f32797b33692fc7fd4	33742789	PMC8459231	a significant increase in terminal galactosylated species of mAb2 in comparison to FCSynt (absolute increase of more than 13%)	increase	a significant increase	monoclonal antibody	mAb2	COID770105	RESULTS	arg1
2ef7671a6de8531d5f9b566d50970d29	33742789	PMC8459231	increasing amounts of manganese	amounts	increasing amounts	trace metals or minerals (subset of secondary raw materials)	manganese	COID333220	RESULTS	arg0
57491e6c8e9ac6bf136cc796ae7eabb4	33742789	PMC8459231	a significant increase in terminal galactosylation species	increase	a significant increase	glycosylation	galactosylation	COID475750	RESULTS	arg1
9cc5e84e84e7342d178919869e7ad29e	33742789	PMC8459231	titer	titer	titer	overall titer or batch yield	titer	COID732378	RESULTS	arg0
4d02337043ba9288c90af2fe674975d8	33742789	PMC8459231	the high and low manganese containing conditions	conditions	the high and low manganese containing conditions	trace metals or minerals (subset of secondary raw materials)	manganese	COID333220	RESULTS	arg1
c93a71933306145b974d3992c5571b05	33804825	PMC8037477	elevated ammonia levels	levels	elevated ammonia levels	by-product or waste	ammonia	COID714278	RESULTS	arg0
da22c196adf610f8a348d734d073e20c	33804825	PMC8037477	increased intracellular pH conditions that inhibit b4GalT activity and expression, and consequently lead to reduced protein galactosylation	conditions	increased intracellular pH conditions	bioreactor conditions	pH	COID893209	RESULTS	arg1
175d0cb7bb281c2f5ee7e7a1dda236a7	33804825	PMC8037477	elevated osmolality	osmolality	elevated osmolality	process parameters or process control	osmolality	COID710653	RESULTS	arg0
710900e3f0ecd4f5bf32c928e37c5d5a	33804825	PMC8037477	an increased apoptosis rate	rate	an increased apoptosis rate	cellular metabolic state	apoptosis	COID850789	RESULTS	arg1
eeedd4b7afe1c14cfdf78082f22e9d3d	33804825	PMC8037477	Cell cycle distribution	distribution	Cell cycle distribution	biological process	Cell cycle	COID780295	RESULTS	arg0
f63ba0833790d9d22963f84106d1979c	33804825	PMC8037477	the overall cell volume increase during culture based on the increase in the cell subpopulation in the G2/M phase seen in late stage culture	increase	the overall cell volume increase	cell cycle pathway G0/G1/M/G2	G2/M phase	COID055784	RESULTS	arg1
cf9398dc7ae1c0df2afb84df53db0cbb	33804825	PMC8037477	parallel to an increase of the cells in the G1 phase (RNA content results are shown in Appendix A Figure A2)	parallel	parallel	product quality attributes	A2	COID087025	RESULTS	arg0
f012aebae0e6d484504678269c1f87c4	33804825	PMC8037477	the proportion of cells in the G2/M phase	proportion	the proportion	cell cycle pathway G0/G1/M/G2	G2/M phase	COID055784	RESULTS	arg1
5837bdfbcf15cf492d58c758370e4be6	33804825	PMC8037477	The two culture conditions	conditions	The two culture conditions	culture condition	culture conditions	COID626277	RESULTS	arg0
34bfef13113749898d24548610ee8270	33804825	PMC8037477	a relatively high specific productivity	productivity	a relatively high specific productivity	process condition	specific productivity	COID731421	RESULTS	arg1
a4382438afdc3e3a88b8ac3e55810747	33804825	PMC8037477	core-fucosylation	core-fucosylation	core-fucosylation	glycosylation	fucosylation	COID810570	RESULTS	arg0
2fffc0107df1748030b08d91e5757faf	33804825	PMC8037477	an unexpected behaviour among the cultures that include the addition of Feed C for osmolality regulation	behaviour	an unexpected behaviour	process parameters or process control	osmolality	COID710653	RESULTS	arg1
a6e2aef1765b79e9fd094535fdd14eca	34542245	PMC9286570	cell-specific productivity from ~25 to 37 pg/(cell d)	productivity	cell-specific productivity	process condition	cell-specific productivity	COID637897	ABSTRACT	arg1
81b9a9df64a60621204436191c263e69	34542245	PMC9286570	the doubled STY of iFB_5 + BA	STY	the doubled STY	process mode	iFB_5	COID504685	RESULTS	arg0
745716b19b4bb3a3e426d50315f2aef5	34542245	PMC9286570	a potential 70% annual increase of product generated with a single production bioreactor	increase	a potential 70% annual increase	vessel or process parameter or production scale	bioreactor	COID345693	RESULTS	arg1
0410e6d6c5cf42f1da047046e5ab3178	34542245	PMC9286570	the doubled STY of iFB_5 + BA	STY	the doubled STY	acid (subset of secondary raw materials)	BA	COID365093	RESULTS	arg0
5cf7b8331d59577be56597d182046aff	34542245	PMC9286570	IgG productivity	productivity	IgG productivity	process condition	productivity	COID731421	RESULTS	arg0
c66c2e5b2b4f878f0488c023d025f4e5	34542245	PMC9286570	the iFB_5 (0.35 pmol/c d)	iFB_5	the iFB_5	process mode	iFB_5	COID504685	RESULTS	arg1
70438b83cd993f05a264b0adb3dc5128	34542245	PMC9286570	IgG productivity	productivity	IgG productivity	antibody	IgG	COID713543	RESULTS	arg0
9c7540bda77e0eb053758d9c0cc592f4	34542245	PMC9286570	BA	BA	BA	acid (subset of secondary raw materials)	BA	COID365093	RESULTS	arg0
d083c3420b267cdd3cebc770bc9f3cb6	34542245	PMC9286570	productivity	productivity	productivity	process condition	productivity	COID731421	RESULTS	arg1
6596c5096bb29ccfd244877302a6ee89	34542245	PMC9286570	iFB	iFB	iFB	process mode	iFB	COID504685	RESULTS	arg0
fc7f3b4cd593763cd5a1bb48e58b24cf	34542245	PMC9286570	a difference in the final viability of up to 25%	difference	a difference	process parameters or process control	viability	COID222142	RESULTS	arg1
cd796013448ce270331510f1c0caaec9	34542245	PMC9286570	an increase in cell specific productivity	increase	an increase	process condition	cell specific productivity	COID637897	RESULTS	arg1
707bfc3f89b2d8ab1f2f0c5c68659b1e	34542245	PMC9286570	the cell-specific productivity	productivity	the cell-specific productivity	process condition	cell-specific productivity	COID637897	RESULTS	arg0
fc794db521dfb3c2f4c013eff4a59951	34542245	PMC9286570	iFB (Figure 3(e))	iFB	iFB	process mode	iFB	COID504685	RESULTS	arg1
147b81db9f0a695d231f1f2c7045e1c1	34542245	PMC9286570	BA supplementation (Figure 3(d)) resulting in an average value of 37 pg/c d	supplementation	BA supplementation	secondary raw materials	BA supplementation	COID689497	RESULTS	arg1
d4a00ea4d821bf86f57b50f46db3e1da	34575094	PMC8469772	the fed-batch culture mode	mode	the fed-batch culture mode	process mode	fed-batch	COID529446	ABSTRACT	arg0
3ecbed493d50c38857d6c9e229a27267	34575094	PMC8469772	mAb expression in CHO cells	expression	mAb expression	monoclonal antibody	mAb	COID242255	ABSTRACT	arg1
9ee6cfe45b6e22819d14261e15722889	34575094	PMC8469772	the antibody C12 produced by the continuous feeding method	C12	the antibody C12	antibody	antibody	COID278523	ABSTRACT	arg0
05167b65521b978620b6539eb6dcfa0d	34575094	PMC8469772	a lower content of high-mannose glycoforms	content	a lower content	recombinant protein	high-mannose glycoforms	COID965734	ABSTRACT	arg1
cc09de81a74da8bae6e43892c86923ce	34575094	PMC8469772	Low osmolality	osmolality	Low osmolality	process parameters or process control	osmolality	COID710653	RESULTS	arg0
f2f38aab28c393c6ea6a2df9bba868e4	34575094	PMC8469772	traditional bolus feeding	feeding	traditional bolus feeding	process parameters or process control	bolus	COID693522	RESULTS	arg0
d5cebae415d8c16f4b32c7fc123f700d	34575094	PMC8469772	higher metabolic by-products	by-products	higher metabolic by-products	by-product or waste	metabolic by-products	COID531384	RESULTS	arg1
41461088d9ab8760de3e66b160964e85	34575094	PMC8469772	The low substrate concentration	concentration	The low substrate concentration	substrates	substrate	COID265919	RESULTS	arg0
785feb685d39b01aa28bbdcde05e09de	34575094	PMC8469772	lactate and NH4+ generation	generation	lactate and NH4+ generation	by-product or waste	lactate	COID250920	RESULTS	arg1
b78663581e846064f985fd3d09bc2a6a	34575094	PMC8469772	more metabolic byproducts	byproducts	more metabolic byproducts	by-product or waste	metabolic byproducts	COID531384	RESULTS	arg0
f9d3dcfbc423a507bab4b59335b25f55	34575094	PMC8469772	the increase of antibody expression	increase	the increase	antibody	antibody	COID278523	RESULTS	arg1
e1ce2ead8d46cfa658c0f88b3015400e	34575094	PMC8469772	bolus feeding	feeding	bolus feeding	process parameters or process control	bolus	COID693522	RESULTS	arg0
58ce57f683a968510b5505a1566a454b	34575094	PMC8469772	osmolality	osmolality	osmolality	process parameters or process control	osmolality	COID710653	RESULTS	arg1
94df533e5edad65764a2dce85f88c2b2	34575094	PMC8469772	nutrient concentration	concentration	nutrient concentration	media parameter or raw material	nutrient concentration	COID287635	RESULTS	arg1
4d7694bc3995b92e399b849fdfda21a4	34575094	PMC8469772	higher metabolic by-products	by-products	higher metabolic by-products	by-product or waste	metabolic by-products	COID531384	RESULTS	arg0
397d83849c80fb5e86b89fb1c4b13567	34575094	PMC8469772	traditional bolus feeding	feeding	traditional bolus feeding	process parameters or process control	bolus	COID693522	RESULTS	arg1
81e0be0f052e4d0cc075e18d3e005029	34575094	PMC8469772	cell line A and B	line	cell line A and B	cell line	cell line	COID702829	RESULTS	arg0
9fad7ffe21c557f1c5286183d95e5e63	34575094	PMC8469772	the residual amino acid levels of different processes under three high feeding amounts	levels	the residual amino acid levels	amino acid (subset of substrates)	amino acid	COID693703	RESULTS	arg1
